t-SNE-1,t-SNE-2,index,L1,L2,L3,L4,противоион,Номер_в_статье,"IC50,μM±Dark","IC50,μM(Light)",PI,"λex,nm",Клеточная линия,"Conditions,O2%","Время, h",DOI,Unnamed: 14,Unnamed: 15
19.2321,-11.28451,2582,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,ClCc1ccnc(-c2cc(CCl)ccn2)c1,,F[P-](F)(F)(F)(F)F,2,0.52,,,,HeLa,,48,10.1039/C6SC02901A,,
-7.0374866,-10.670491,2605,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,O=C(NCCc1ccc(O)c(O)c1)c1cc2cccnc2c2ncccc12,,F[P-](F)(F)(F)(F)F,11,100.0,,,,A549,,48,10.1039/C7SC04798C,,
-7.1244087,-11.040423,2608,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CC(=O)Oc1ccc(CCNC(=O)c2cc3cccnc3c3ncccc23)cc1OC(C)=O,,F[P-](F)(F)(F)(F)F,14,70.79,,,,A549,,48,10.1039/C7SC04798C,,
-0.4067358,32.399517,2618,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CC[n+]1[c-]n(Cn2[c-][n+](CC)cc2)cc1,,[Cl-],2,1.2,,,,HeLa,,48,10.1016/j.biomaterials.2014.10.070,,
-9.6390505,-42.78227,2636,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc(-n2c(-c3ccccn3)nc3c4ccccc4c4ccccc4c32)cc1,,F[P-](F)(F)(F)(F)F,2,10.63,0.24,,405,HeLa,,48,10.1039/D2TB01078J,,
2.0809124,24.170433,2643,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Cn1ccnc1-c1nccn1C,,F[P-](F)(F)(F)(F)F,Ir1,16.7,,,,HeLa,,48,10.1021/acsami.7b01735,,
17.752487,5.949412,2654,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc(-c2nc3cc4ccccc4cc3[nH]2)nc1,,F[P-](F)(F)(F)(F)F,Ir2,15.13,0.24 ± 0.01,63,,HeLa,,48,10.1021/acsami.7b10258,,
19.528841,7.28882,2657,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc2nc(-c3nc4ccccc4[nH]3)ccc2c1,,F[P-](F)(F)(F)(F)F,Ir3,100.0,0.50 ± 0.04,>200,,HeLa,,48,10.1021/acsami.7b10258,,
18.842213,7.6706567,2660,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc2cc3[nH]c(-c4ccc5ccccc5n4)nc3cc2c1,,F[P-](F)(F)(F)(F)F,Ir4,100.0,0.21 ± 0.01,> 476,,HeLa,,48,10.1021/acsami.7b10258,,
23.07306,-12.203605,2682,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CCCC(CCC)C(=O)OCc1ccnc(-c2cc(C)ccn2)c1,,F[P-](F)(F)(F)(F)F,1a,0.54,,,,HeLa,,48,10.1002/chem.201703157,,
20.8763,-12.62631,2685,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Cc1ccnc(-c2cc(CO)ccn2)c1,,F[P-](F)(F)(F)(F)F,1b,2.1,,,,HeLa,,48,10.1002/chem.201703157,,
-15.352579,-7.333075,2724,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Clc1cc2nc3c4cccnc4c4ncccc4c3nc2cc1Cl,,F[P-](F)(F)(F)(F)F,Ir1,3.7,,,,A549,,48,10.1016/j.bioorg.2021.105290,,
